Level	Rule Name	Subject	Property	Value
WARN	missing_definition	PATO:0002305	IAO:0000600		
WARN	missing_definition	PATO:0002323	IAO:0000600		
WARN	missing_definition	PCO:0000001	IAO:0000115		
WARN	missing_definition	PCO:0000001	IAO:0000600		
WARN	missing_definition	RO:0000052	IAO:0000115		
WARN	missing_definition	RO:0000052	IAO:0000600		
WARN	missing_definition	RO:0002029	IAO:0000115		
WARN	missing_definition	RO:0002029	IAO:0000600		
WARN	missing_definition	RO:0002211	IAO:0000115		
WARN	missing_definition	RO:0002211	IAO:0000600		
WARN	missing_definition	RO:0002351	IAO:0000115		
WARN	missing_definition	RO:0002351	IAO:0000600		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#BRAIN_NAME_ABV	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#BRAIN_NAME_ABV	IAO:0000600		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#BRAND_NAME	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#BRAND_NAME	IAO:0000600		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#FORMULA	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#FORMULA	IAO:0000600		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#INN	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#INN	IAO:0000600		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#IUPAC_NAME	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#IUPAC_NAME	IAO:0000600		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#InChI	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#InChI	IAO:0000600		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#InChIKey	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#InChIKey	IAO:0000600		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#SMILES	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#SMILES	IAO:0000600		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#has_role	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#has_role	IAO:0000600		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#qualifier	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#qualifier	IAO:0000600		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#systematic_synonym	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#systematic_synonym	IAO:0000600		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#towards	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbcv#towards	IAO:0000600		
WARN	missing_definition	oboInOwl:SubsetProperty	IAO:0000115		
WARN	missing_definition	oboInOwl:SubsetProperty	IAO:0000600		
WARN	missing_definition	oboInOwl:SynonymTypeProperty	IAO:0000115		
WARN	missing_definition	oboInOwl:SynonymTypeProperty	IAO:0000600		
WARN	missing_definition	oboInOwl:hasAlternativeId	IAO:0000115		
WARN	missing_definition	oboInOwl:hasAlternativeId	IAO:0000600		
WARN	missing_definition	oboInOwl:hasBroadSynonym	IAO:0000115		
WARN	missing_definition	oboInOwl:hasBroadSynonym	IAO:0000600		
WARN	missing_definition	oboInOwl:hasDbXref	IAO:0000115		
WARN	missing_definition	oboInOwl:hasDbXref	IAO:0000600		
WARN	missing_definition	oboInOwl:hasExactSynonym	IAO:0000115		
WARN	missing_definition	oboInOwl:hasExactSynonym	IAO:0000600		
WARN	missing_definition	oboInOwl:hasNarrowSynonym	IAO:0000115		
WARN	missing_definition	oboInOwl:hasNarrowSynonym	IAO:0000600		
WARN	missing_definition	oboInOwl:hasOBOFormatVersion	IAO:0000115		
WARN	missing_definition	oboInOwl:hasOBOFormatVersion	IAO:0000600		
WARN	missing_definition	oboInOwl:hasOBONamespace	IAO:0000115		
WARN	missing_definition	oboInOwl:hasOBONamespace	IAO:0000600		
WARN	missing_definition	oboInOwl:hasRelatedSynonym	IAO:0000115		
WARN	missing_definition	oboInOwl:hasRelatedSynonym	IAO:0000600		
WARN	missing_definition	oboInOwl:hasScope	IAO:0000115		
WARN	missing_definition	oboInOwl:hasScope	IAO:0000600		
WARN	missing_definition	oboInOwl:inSubset	IAO:0000115		
WARN	missing_definition	oboInOwl:inSubset	IAO:0000600		
WARN	missing_definition	oboInOwl:shorthand	IAO:0000115		
WARN	missing_definition	oboInOwl:shorthand	IAO:0000600		
WARN	missing_obsolete_label	FBcv:0000437	rdfs:label	dosage compensation defective	
INFO	missing_superclass	BFO:0000002	rdfs:subClassOf		
INFO	missing_superclass	BFO:0000003	rdfs:subClassOf		
INFO	missing_superclass	FBbt:10000000	rdfs:subClassOf		
INFO	missing_superclass	FBdv:00005259	rdfs:subClassOf		
INFO	missing_superclass	FBdv:00005289	rdfs:subClassOf		
INFO	missing_superclass	FBdv:00005336	rdfs:subClassOf		
INFO	missing_superclass	FBdv:00005337	rdfs:subClassOf		
INFO	missing_superclass	FBdv:00005338	rdfs:subClassOf		
INFO	missing_superclass	FBdv:00005339	rdfs:subClassOf		
INFO	missing_superclass	FBdv:00005342	rdfs:subClassOf		
INFO	missing_superclass	FBdv:00005349	rdfs:subClassOf		
INFO	missing_superclass	FBdv:00005370	rdfs:subClassOf		
INFO	missing_superclass	FBdv:00006011	rdfs:subClassOf		
INFO	missing_superclass	FBdv:00006012	rdfs:subClassOf		
INFO	missing_superclass	FBdv:00007001	rdfs:subClassOf		
INFO	missing_superclass	FBdv:00007025	rdfs:subClassOf		
INFO	missing_superclass	FBdv:00007026	rdfs:subClassOf		
INFO	missing_superclass	GO:0000278	rdfs:subClassOf		
INFO	missing_superclass	GO:0000910	rdfs:subClassOf		
INFO	missing_superclass	GO:0001736	rdfs:subClassOf		
INFO	missing_superclass	GO:0006281	rdfs:subClassOf		
INFO	missing_superclass	GO:0006887	rdfs:subClassOf		
INFO	missing_superclass	GO:0006897	rdfs:subClassOf		
INFO	missing_superclass	GO:0006950	rdfs:subClassOf		
INFO	missing_superclass	GO:0006955	rdfs:subClassOf		
INFO	missing_superclass	GO:0006970	rdfs:subClassOf		
INFO	missing_superclass	GO:0006979	rdfs:subClassOf		
INFO	missing_superclass	GO:0007049	rdfs:subClassOf		
INFO	missing_superclass	GO:0007113	rdfs:subClassOf		
INFO	missing_superclass	GO:0007155	rdfs:subClassOf		
INFO	missing_superclass	GO:0007530	rdfs:subClassOf		
INFO	missing_superclass	GO:0007549	rdfs:subClassOf		
INFO	missing_superclass	GO:0007562	rdfs:subClassOf		
INFO	missing_superclass	GO:0007568	rdfs:subClassOf		
INFO	missing_superclass	GO:0007600	rdfs:subClassOf		
INFO	missing_superclass	GO:0007605	rdfs:subClassOf		
INFO	missing_superclass	GO:0007608	rdfs:subClassOf		
INFO	missing_superclass	GO:0007610	rdfs:subClassOf		
INFO	missing_superclass	GO:0007612	rdfs:subClassOf		
INFO	missing_superclass	GO:0007613	rdfs:subClassOf		
INFO	missing_superclass	GO:0007617	rdfs:subClassOf		
INFO	missing_superclass	GO:0007618	rdfs:subClassOf		
INFO	missing_superclass	GO:0007619	rdfs:subClassOf		
INFO	missing_superclass	GO:0007623	rdfs:subClassOf		
INFO	missing_superclass	GO:0007625	rdfs:subClassOf		
INFO	missing_superclass	GO:0007626	rdfs:subClassOf		
INFO	missing_superclass	GO:0007630	rdfs:subClassOf		
INFO	missing_superclass	GO:0007631	rdfs:subClassOf		
INFO	missing_superclass	GO:0007632	rdfs:subClassOf		
INFO	missing_superclass	GO:0007634	rdfs:subClassOf		
INFO	missing_superclass	GO:0007635	rdfs:subClassOf		
INFO	missing_superclass	GO:0007637	rdfs:subClassOf		
INFO	missing_superclass	GO:0008062	rdfs:subClassOf		
INFO	missing_superclass	GO:0008219	rdfs:subClassOf		
INFO	missing_superclass	GO:0009266	rdfs:subClassOf		
INFO	missing_superclass	GO:0009314	rdfs:subClassOf		
INFO	missing_superclass	GO:0009408	rdfs:subClassOf		
INFO	missing_superclass	GO:0009409	rdfs:subClassOf		
INFO	missing_superclass	GO:0009798	rdfs:subClassOf		
INFO	missing_superclass	GO:0009950	rdfs:subClassOf		
INFO	missing_superclass	GO:0010941	rdfs:subClassOf		
INFO	missing_superclass	GO:0016049	rdfs:subClassOf		
INFO	missing_superclass	GO:0016477	rdfs:subClassOf		
INFO	missing_superclass	GO:0030431	rdfs:subClassOf		
INFO	missing_superclass	GO:0032502	rdfs:subClassOf		
INFO	missing_superclass	GO:0035187	rdfs:subClassOf		
INFO	missing_superclass	GO:0035648	rdfs:subClassOf		
INFO	missing_superclass	GO:0042060	rdfs:subClassOf		
INFO	missing_superclass	GO:0042221	rdfs:subClassOf		
INFO	missing_superclass	GO:0042331	rdfs:subClassOf		
INFO	missing_superclass	GO:0042594	rdfs:subClassOf		
INFO	missing_superclass	GO:0043052	rdfs:subClassOf		
INFO	missing_superclass	GO:0043153	rdfs:subClassOf		
INFO	missing_superclass	GO:0045433	rdfs:subClassOf		
INFO	missing_superclass	GO:0045475	rdfs:subClassOf		
INFO	missing_superclass	GO:0048060	rdfs:subClassOf		
INFO	missing_superclass	GO:0048265	rdfs:subClassOf		
INFO	missing_superclass	GO:0048512	rdfs:subClassOf		
INFO	missing_superclass	GO:0050879	rdfs:subClassOf		
INFO	missing_superclass	GO:0050909	rdfs:subClassOf		
INFO	missing_superclass	GO:0050953	rdfs:subClassOf		
INFO	missing_superclass	GO:0050975	rdfs:subClassOf		
INFO	missing_superclass	GO:0051321	rdfs:subClassOf		
INFO	missing_superclass	GO:0055115	rdfs:subClassOf		
INFO	missing_superclass	GO:0055116	rdfs:subClassOf		
INFO	missing_superclass	GO:0060361	rdfs:subClassOf		
